"City","Sport","Discipline","Athlete","NOC","Gender","Event","Event_gender","Medal","Year","Country"
"Moscow","Basketball","Basketball","MILOSERDOV, Valeri","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","MYSHKIN, Anatoli","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","SALNIKOV, Aleksandr","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","TARAKANOV, Sergei","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","TKACHENKO, Vladimir","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","ZHIGILY, Vladimir","URS","Men","basketball","M","Bronze",1980,NA
"Moscow","Basketball","Basketball","COSIC, Kresimir","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","DALIPAGIC, Drazen","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","DELIBASIC, Mirza","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","JERKOV, Zeljko","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","KICANOVIC, Dragan","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","KNEGO, Andro","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","KRSTULOVIC, Duje","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","NAKIC-VOJNOVIC, Mihovil","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","RADOVANOVIC, Ratko","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","SKROCE, Branko","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","SLAVNIC, Zoran","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","ZIZIC, Rajko","YUG","Men","basketball","M","Gold",1980,NA
"Moscow","Basketball","Basketball","BONAMICO, Marco","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","BRUNAMONTI, Roberto","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","DELLA FIORI, Fabrizio","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","GENERALI, Pietro","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","GILARDI, Enrico","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","MARZORATI, Pierluigi","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","MENEGHIN, Dino","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","SACCHETTI, Romeo","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","SOLFRINI, Marco","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","SYLVESTER, Michael","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","VECCHIATIO, Renzo","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","VILLALTA, Renato","ITA","Men","basketball","M","Silver",1980,"Italy"
"Moscow","Basketball","Basketball","BECIRSPAHIC, Mersada","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","BJEDOV, Mira","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","DESPOTOVIC, Vesna","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","DJURASKOVIC, Vera","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","DJURKOVIC, Zorica","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","KOMNENOVIC, Jelica","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","MAJSTOROVIC, Biljana","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","MITIC, Vukica","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","OZEGOVIC, Sanja","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","PEKIC, Sofija","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","PERAZIC, Jasmina","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","TONKOVIC, Marija","YUG","Women","basketball","W","Bronze",1980,NA
"Moscow","Basketball","Basketball","BARISHEVA-KOROSTELEVA, Olga","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","BESSELENE, Vida","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","FERYABNIKOVA, Nelli","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","IVINSKAIA, Tatiana","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","OVECHKINA, Tatiana","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","ROGOZHINA, Liudmila","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","RUPSHENE, Angelia","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","SEMENOVA, Iuliana","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","SHARMAI, Liubov","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","SHUVAEVA-OLKHOVA, Nadezhda","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","SUKHARNOVA, Olga","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","ZAKHAROVA-NADIROVA, Tatiana","URS","Women","basketball","W","Gold",1980,NA
"Moscow","Basketball","Basketball","BOGDANOVA, Krasimira","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","BRAINOVA, Diana","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","DERMENDJIEVA, Vania","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","GERMANOVA, Silvia","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","GOLTCHEVA, Nadka","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","MAKAVEEVA, Petkana","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","METODIEVA, Penka","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","MIKHAILOVA, Angelina","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","MIKHAILOVA, Snezhana","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","RADKOVA, Kostadinka","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","SLAVTCHEVA-STEFANOVA, Evladia","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Basketball","Basketball","STOYANOVA, Penka","BUL","Women","basketball","W","Silver",1980,"Bulgaria"
"Moscow","Boxing","Boxing","LI, Byong Uk","PRK","Men","- 48kg (light-flyweight)","M","Bronze",1980,"Korea, North"
"Moscow","Boxing","Boxing","MUSTAFOV, Ismail","BUL","Men","- 48kg (light-flyweight)","M","Bronze",1980,"Bulgaria"
"Moscow","Boxing","Boxing","SABIROV, Shamil","URS","Men","- 48kg (light-flyweight)","M","Gold",1980,NA
"Moscow","Boxing","Boxing","RAMOS, Hipolito","CUB","Men","- 48kg (light-flyweight)","M","Silver",1980,"Cuba"
"Moscow","Boxing","Boxing","FANGHÃ„NEL, JÃ_rgen","GDR","Men","+ 81kg (heavyweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","LEVAI, Istvan","HUN","Men","+ 81kg (heavyweight)","M","Bronze",1980,"Hungary"
"Moscow","Boxing","Boxing","STEVENSON, Teofilo","CUB","Men","+ 81kg (heavyweight)","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","ZAEV, Piotr","URS","Men","+ 81kg (heavyweight)","M","Silver",1980,NA
"Moscow","Boxing","Boxing","RUSSELL, Hugh","IRL","Men","48 - 51kg (flyweight)","M","Bronze",1980,"Ireland"
"Moscow","Boxing","Boxing","VARADI, Janos","HUN","Men","48 - 51kg (flyweight)","M","Bronze",1980,"Hungary"
"Moscow","Boxing","Boxing","LESOV, Petr","BUL","Men","48 - 51kg (flyweight)","M","Gold",1980,"Bulgaria"
"Moscow","Boxing","Boxing","MIROSHNICHENKO, Viktor","URS","Men","48 - 51kg (flyweight)","M","Silver",1980,NA
"Moscow","Boxing","Boxing","ANTHONY, Michael","GUY","Men","51 - 54kg (bantamweight)","M","Bronze",1980,"Guyana"
"Moscow","Boxing","Boxing","CIPERE, Dumitru","ROU","Men","51 - 54kg (bantamweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","HERNANDEZ, Juan","CUB","Men","51 - 54kg (bantamweight)","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","PINANGO, Bernardo Jose","VEN","Men","51 - 54kg (bantamweight)","M","Silver",1980,"Venezuela"
"Moscow","Boxing","Boxing","KOSEDOWSKI, Krzysztof","POL","Men","54 - 57kg (featherweight)","M","Bronze",1980,"Poland"
"Moscow","Boxing","Boxing","RYBAKOV, Viktor","URS","Men","54 - 57kg (featherweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","FINK, Rudi","GDR","Men","54 - 57kg (featherweight)","M","Gold",1980,NA
"Moscow","Boxing","Boxing","HORTA, Adolfo","CUB","Men","54 - 57kg (featherweight)","M","Silver",1980,"Cuba"
"Moscow","Boxing","Boxing","ADACH, Kazimierz","POL","Men","57 - 60kg (lightweight)","M","Bronze",1980,"Poland"
"Moscow","Boxing","Boxing","NOWAKOWSKI, Richard","GDR","Men","57 - 60kg (lightweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","HERRERA VERA, Angel","CUB","Men","57 - 60kg (lightweight)","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","DEMIANENKO, Viktor","URS","Men","57 - 60kg (lightweight)","M","Silver",1980,NA
"Moscow","Boxing","Boxing","AGUILAR, Jose","CUB","Men","60 - 63.5kg (light-welterweight)","M","Bronze",1980,"Cuba"
"Moscow","Boxing","Boxing","WILLIS, Anthony","GBR","Men","60 - 63.5kg (light-welterweight)","M","Bronze",1980,"United Kingdom"
"Moscow","Boxing","Boxing","OLIVA, Patrizio","ITA","Men","60 - 63.5kg (light-welterweight)","M","Gold",1980,"Italy"
"Moscow","Boxing","Boxing","KONAKBAEV, Serik","URS","Men","60 - 63.5kg (light-welterweight)","M","Silver",1980,NA
"Moscow","Boxing","Boxing","KRÃœGER, Karl-Heinz","GDR","Men","63.5 - 67kg (welterweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","SZCZERBA, Kazimierz","POL","Men","63.5 - 67kg (welterweight)","M","Bronze",1980,"Poland"
"Moscow","Boxing","Boxing","ALDAMA CABRERA, Andres","CUB","Men","63.5 - 67kg (welterweight)","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","MUGABI, John","UGA","Men","63.5 - 67kg (welterweight)","M","Silver",1980,"Uganda"
"Moscow","Boxing","Boxing","FRANEK, Jan","TCH","Men","67 - 71kg (light-middleweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","KÃ„STNER, Detlef","GDR","Men","67 - 71kg (light-middleweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","MARTINEZ, Armando","CUB","Men","67 - 71kg (light-middleweight)","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","KOSHKIN, Aleksandr","URS","Men","67 - 71kg (light-middleweight)","M","Silver",1980,NA
"Moscow","Boxing","Boxing","RYBICKI, Jerzy","POL","Men","71-75kg","M","Bronze",1980,"Poland"
"Moscow","Boxing","Boxing","SILAGHI, Valentin","ROU","Men","71-75kg","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","GOMEZ, Jose","CUB","Men","71-75kg","M","Gold",1980,"Cuba"
"Moscow","Boxing","Boxing","SAVCHENKO, Viktor","URS","Men","71-75kg","M","Silver",1980,NA
"Moscow","Boxing","Boxing","BAUCH, Herbert","GDR","Men","75 - 81kg (light-heavyweight)","M","Bronze",1980,NA
"Moscow","Boxing","Boxing","ROJAS, Ricardo","CUB","Men","75 - 81kg (light-heavyweight)","M","Bronze",1980,"Cuba"
"Moscow","Boxing","Boxing","KACAR, Slobodan","YUG","Men","75 - 81kg (light-heavyweight)","M","Gold",1980,NA
"Moscow","Boxing","Boxing","SKRZECZ, Pawel","POL","Men","75 - 81kg (light-heavyweight)","M","Silver",1980,"Poland"
"Moscow","Canoe / Kayak","Canoe / Kayak F","LEUE, Eckhard","GDR","Men","C-1 1000m (canoe single)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","LIUBENOV, Liubomir","BUL","Men","C-1 1000m (canoe single)","M","Gold",1980,"Bulgaria"
"Moscow","Canoe / Kayak","Canoe / Kayak F","POSTREKHIN, Sergei","URS","Men","C-1 1000m (canoe single)","M","Silver",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","HEUKRODT, Olaf","GDR","Men","C-1 500m (canoe single)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","POSTREKHIN, Sergei","URS","Men","C-1 500m (canoe single)","M","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","LIUBENOV, Liubomir","BUL","Men","C-1 500m (canoe single)","M","Silver",1980,"Bulgaria"
"Moscow","Canoe / Kayak","Canoe / Kayak F","LOBANOV, Yuri","URS","Men","C-2 1000m (canoe double)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","YURCHENKO, Vasili","URS","Men","C-2 1000m (canoe double)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","PATZAICHIN, Ivan","ROU","Men","C-2 1000m (canoe double)","M","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","SIMIONOV, Toma","ROU","Men","C-2 1000m (canoe double)","M","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","HEUKRODT, Olaf","GDR","Men","C-2 1000m (canoe double)","M","Silver",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","MADEJA, Uwe","GDR","Men","C-2 1000m (canoe double)","M","Silver",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","ANANIEV, Borislav","BUL","Men","C-2 500m (canoe double)","M","Bronze",1980,"Bulgaria"
"Moscow","Canoe / Kayak","Canoe / Kayak F","ILKOV, Nikolai","BUL","Men","C-2 500m (canoe double)","M","Bronze",1980,"Bulgaria"
"Moscow","Canoe / Kayak","Canoe / Kayak F","FOLTAN, Laszlo","HUN","Men","C-2 500m (canoe double)","M","Gold",1980,"Hungary"
"Moscow","Canoe / Kayak","Canoe / Kayak F","VASKUTI, Istvan","HUN","Men","C-2 500m (canoe double)","M","Gold",1980,"Hungary"
"Moscow","Canoe / Kayak","Canoe / Kayak F","CAPUSTA, Petre","ROU","Men","C-2 500m (canoe double)","M","Silver",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","PATZAICHIN, Ivan","ROU","Men","C-2 500m (canoe double)","M","Silver",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","BIRLADEANU, Ion","ROU","Men","K-1 1000m (kayak single)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","HELM, RÃ_diger","GDR","Men","K-1 1000m (kayak single)","M","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","LEBAS, Alain","FRA","Men","K-1 1000m (kayak single)","M","Silver",1980,"France"
"Moscow","Canoe / Kayak","Canoe / Kayak F","DIBA, Vasile","ROU","Men","K-1 500m (kayak single)","M","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","PARFENOVICH, Vladimir","URS","Men","K-1 500m (kayak single)","M","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","SUMEGI, John","AUS","Men","K-1 500m (kayak single)","M","Silver",1980,"Australia"
"Moscow","Canoe / Kayak","Canoe / Kayak F","MELNIKOVA, Antonina","URS","Women","K-1 500m (kayak single)","W","Bronze",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","FISCHER, Birgit","GDR","Women","K-1 500m (kayak single)","W","Gold",1980,NA
"Moscow","Canoe / Kayak","Canoe / Kayak F","GESHEVA, Vania","BUL","Women","K-1 500m (kayak single)","W","Silver",1980,"Bulgaria"
"Moscow","Canoe / Kayak","Canoe / Kayak F","MENENDEZ RODRIGUEZ, Herminio","ESP","Men","K-2 1000m (kayak double)","M","Bronze",1980,"Spain"
"Moscow","Canoe / Kayak","Canoe / Kayak F","RAMOS MISIONE, Luis Gregorio","ESP","Men","K-2 1000m (kayak double)","M","Bronze",1980,"Spain"
"Moscow","Canoe / Kayak","Canoe / Kayak F","CHUKHRAI, Sergei","URS","Men","K-2 1000m (kayak double)","M","Gold",1980,NA
